"","MISSIONID","REGION","REGION_NAME","ISLAND","ISLANDCODE","REEF_ZONE","DEPTH_BIN","OBS_YEAR","DATE_","NO_SURVEY_YN","SITEVISITID","SITE","DIVER","TRANSECT","SEGMENT","SEGWIDTH","SEGLENGTH","Fragment","COLONYID","SPCODE","MORPHOLOGY","COLONYLENGTH","OLDDEAD","RDEXTENT1","GENRD1","RD1","RDEXTENT2","GENRD2","RD2","GENRD3","RD3","RDEXTENT3","CONDITION_1","CONDITION_2","CONDITION_3","EXTENT_1","EXTENT_2","EXTENT_3","SEVERITY_1","SEVERITY_2","SEVERITY_3","GENUS_CODE","S_ORDER","TAXONNAME","LATITUDE","LONGITUDE","SEC_NAME","ANALYSIS_YEAR","bANALYSIS_SCHEME","MIN_DEPTH_M","MAX_DEPTH_M","TAXONCODE","TRANSECTAREA","SITE_DEPTH"
"1221","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015394,"ICRA","Encrusting (mounding)",11,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1222","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015395,"ICRA","Encrusting (mounding)",50,40,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1223","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015396,"ICRA","Encrusting (mounding)",18,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1224","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015400,"ICRA","Plating",22,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1225","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015401,"ICRA","Plating",40,5,1,"PRED","FISH",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1226","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015402,"ICRA","Plating",16,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1227","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015403,"ICRA","Plating",11,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1228","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015404,"ICRA","Plating",55,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1229","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015410,"ICRA","Encrusting (mounding)",11,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1230","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015412,"ICRA","Encrusting (mounding)",28,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1231","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015413,"ICRA","Encrusting (mounding)",21,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1232","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015416,"ICRA","Encrusting (mounding)",19,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1233","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,5,1,2.5,0,1015417,"ICRA","Encrusting (mounding)",25,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1234","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1012468,"ICRA","Encrusting (mounding)",63,25,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1235","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015015,"ICRA","Plating",32,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1236","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015018,"ICRA","Plating",27,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1237","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015020,"ICRA","Plating",42,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1238","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015021,"ICRA","Plating",52,30,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1239","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015024,"ICRA","Encrusting (mounding)",17,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1240","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015039,"ICRA","Plating",41,3,3,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1241","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015045,"ICRA","Encrusting (mounding)",38,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1242","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015053,"ICRA","Plating",63,10,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1243","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015054,"ICRA","Plating",29,2,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1244","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015056,"ICRA","Plating",28,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1245","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015057,"ICRA","Plating",16,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1246","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015058,"ICRA","Plating",42,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1247","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015060,"ICRA","Plating",21,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1248","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015061,"ICRA","Plating",11,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1249","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015339,"ICRA","Plating",42,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1250","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015340,"ICRA","Plating",57,20,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1251","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015341,"ICRA","Plating",35,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1252","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015349,"ICRA","Encrusting (mounding)",51,15,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1253","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","BH",1,15,1,2.5,0,1015352,"ICRA","Encrusting (mounding)",14,1,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1254","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012481,"ICRA","Encrusting (mounding)",23,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1255","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012482,"ICRA","Encrusting (mounding)",75,50,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1256","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012484,"ICRA","Encrusting (mounding)",14,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1257","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012485,"ICRA","Encrusting (mounding)",42,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1258","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012486,"ICRA","Encrusting (mounding)",73,15,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1259","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012487,"ICRA","Encrusting (mounding)",8,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1260","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012491,"ICRA","Encrusting (mounding)",41,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1261","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012492,"ICRA","Encrusting (mounding)",27,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1262","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012493,"ICRA","Encrusting (mounding)",33,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1263","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012494,"ICRA","Encrusting (mounding)",5,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1264","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012495,"ICRA","Encrusting (mounding)",28,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1265","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012496,"ICRA","Encrusting (mounding)",37,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1266","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012497,"ICRA","Encrusting (mounding)",54,20,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1267","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012507,"ICRA","Encrusting (mounding)",43,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1268","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012510,"ICRA","Encrusting (mounding)",27,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1269","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012512,"ICRA","Encrusting (mounding)",24,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1270","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012785,"ICRA","Encrusting (mounding)",68,30,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1271","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012791,"ICRA","Encrusting (mounding)",24,10,5,"PRED","GAST",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1272","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012793,"ICRA","Encrusting (mounding)",58,3,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1273","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012799,"ICRA","Encrusting (mounding)",24,5,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1274","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","MSL",1,0,1,2.5,0,1012801,"ICRA","Encrusting (mounding)",58,40,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1275","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","NO",1,10,1,2.5,0,1011890,"ICRA","Encrusting (mounding)",8,0,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1276","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","NO",1,10,1,2.5,0,1012590,"ICRA","Plating",57,20,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
"1277","RA2301_LEG3","SAMOA","American Samoa","Tutuila","TUT","Forereef","Shallow","2023","2023-04-08 14:43:31",0,51283,"TUT-05765","NO",1,10,1,2.5,0,1012596,"ICRA","Encrusting (mounding)",46,15,0,"","",0,"","","","",0,"","","",NA,NA,NA,NA,NA,NA,"ISSP","Scleractinia","Isopora crateriformis",-14.32624,-170.8375,"TUT_SW_OPEN","2023","RAMP_BASIC",3.962207,5.486132,"ICRA",10,4.7241695
